Date,Close,High,Low,Open,Volume
2014-11-20,80.6104507446289,80.77165558712895,80.51833118177031,80.77165558712895,811500
2014-11-21,80.77169036865234,80.77169036865234,80.610485456735,80.63351389319854,855800
2014-11-24,80.86373901367188,80.87141710520253,80.59506437677774,80.63344897776312,13802400
2014-11-25,81.06336975097656,81.08639818064852,80.79469497701898,80.82540150213853,1244600
2014-11-26,81.20154571533203,81.29366529015711,81.17083919039034,81.23225224027372,523300
2014-11-28,81.51624298095703,81.52391521590366,81.37038852362059,81.42412345158645,367300
2014-12-01,81.31634521484375,81.79309563919567,81.31634521484375,81.7469547164426,2063400
2014-12-02,80.95492553710938,81.12409520510519,80.93954914302499,81.07026902588957,990600
2014-12-03,80.9857177734375,81.00878530743603,80.85499783636858,80.90882403790378,851900
2014-12-04,81.27018737792969,81.27018737792969,80.93953921285299,81.00105064825742,968300
2014-12-05,80.81656646728516,80.97804510871951,80.68584650040268,80.95497756945993,1035900
2014-12-08,81.08566284179688,81.224073884749,80.80884075589265,80.81653188789409,858300
2014-12-09,81.38556671142578,81.60087737887356,81.30867297778806,81.44708404498229,945900
2014-12-10,81.75465393066406,81.7931037256572,81.33942078452131,81.34711191684293,996800
2014-12-11,81.61622619628906,81.70081103468938,81.43937125535302,81.58546753990588,15223600
2014-12-12,82.28522491455078,82.29291017972682,81.86999179707394,81.98533530747551,7233700
2014-12-15,81.98531341552734,82.23906203071655,81.89303745852295,81.99299867865125,1248100
2014-12-16,82.40054321289062,82.49281329968832,82.092962568135,82.49281329968832,10633800
2014-12-17,81.83151245117188,82.43129144871143,81.80844493074537,82.2621276767128,2086100
2014-12-18,81.37018585205078,81.47014711364011,81.30098325555406,81.40094451714339,4833300
2014-12-19,81.67005157470703,81.67005157470703,81.43937045402367,81.50088189957097,847800
2014-12-22,81.67005157470703,81.7392600175417,81.54702281699866,81.60084899848616,2366700
2014-12-23,80.99339294433594,81.4932109267221,80.9857018123136,81.43938473579527,1360300
2014-12-24,81.05191802978516,81.07501977420856,80.81319217032126,80.8824974035915,1098200
2014-12-26,81.15969848632812,81.19820529558483,81.05188647078643,81.19820529558483,373600
2014-12-29,81.43693542480469,81.49854397279019,81.29061659216775,81.30602166682138,2447300
2014-12-30,81.52937316894531,81.69109125035587,81.48316380617351,81.63718522321902,1194700
2014-12-31,81.62175750732422,81.69106859460142,81.57555403268253,81.5832565702277,1010400
2015-01-02,82.03760528564453,82.13772064642168,81.67566240505091,81.69876414205653,2028600
2015-01-05,82.53819274902344,82.59209877894808,82.13774879462845,82.17624974439371,1521700
2015-01-06,83.09259033203125,83.53154075336235,82.80765533473105,82.88466304674651,1890200
2015-01-07,83.0772476196289,83.17736300817312,82.75381146121582,82.8539209744438,1558000
2015-01-08,82.73835754394531,82.83846699097266,82.63824222160562,82.8076627283537,1671000
2015-01-09,83.14652252197266,83.24663199161151,82.75377542901245,82.83848570151982,1107800
2015-01-12,83.4391860961914,83.50849719800462,83.18505518173613,83.23126454138358,2700900
2015-01-13,83.51616668701172,83.66248550687297,83.26204173056058,83.34675200781564,1038800
2015-01-14,83.90126037597656,84.20929739399958,83.84735433847133,84.09378277782628,1545800
2015-01-15,84.61741638183594,84.6328214591435,83.89353638190003,83.94744240184542,1374100
2015-01-16,83.99369812011719,84.50965689980805,83.98599557667308,84.43264909132449,1689100
2015-01-20,84.18614196777344,84.44797532250615,84.06293076431558,84.1630402343322,1346200
2015-01-21,83.7857437133789,84.34790578345121,83.74723688652271,84.24009371863414,2298200
2015-01-22,83.57782745361328,84.01677831216354,83.47771791580978,83.99367656307948,1330800
2015-01-23,84.12454223632812,84.15534650924626,83.88581646535549,83.88581646535549,1248200
2015-01-26,83.93206787109375,84.1476920293504,83.86276262393311,84.06298757459328,1546200
2015-01-27,84.04751586914062,84.48646637916498,83.95510307086228,84.39405358088663,863300
2015-01-28,84.69442749023438,84.80993619001633,84.07835367325903,84.07835367325903,3346300
2015-01-29,84.39408111572266,84.55580503430286,84.26316734860052,84.45568966800893,1393400
2015-01-30,85.13341522216797,85.16421363863522,84.76376959606401,85.11030759684067,2219800
2015-02-02,85.02693939208984,85.15806906248343,84.79552924492097,84.81095384173013,11544700
2015-02-03,84.3095932006836,84.64898736880225,84.301877958111,84.64127801123546,1465200
2015-02-04,84.44840240478516,84.49468207062432,83.98558220638034,84.04729235083477,1655500
2015-02-05,84.1398696899414,84.28642394788127,84.05501970034267,84.25557475621278,1392700
2015-02-06,83.1988296508789,83.66935937997573,83.19111440867907,83.59222461299382,2016700
2015-02-09,83.16023254394531,83.46877739751461,83.15252318923369,83.46106215779939,1599900
2015-02-10,82.95199584960938,83.10626538540333,82.89028568128957,83.02141537521499,1244500
2015-02-11,82.9211196899414,83.11395950317383,82.78227478901391,83.03682475488168,1286100
2015-02-12,82.95199584960938,83.16026031143178,82.89028568128957,82.9057161658723,1845200
2015-02-13,82.67433166503906,82.95973686844268,82.66661642035048,82.92116653000716,1302400
2015-02-17,82.0880355834961,82.65113032669375,81.9569059463826,82.58170494616112,2170100
2015-02-18,82.4814224243164,82.69740201402524,82.07260307451003,82.14973780154855,8204600
2015-02-19,82.27320098876953,82.58174005786607,82.19606033648988,82.40433068163611,1459500
2015-02-20,82.22689819335938,82.6974278256599,82.06491345051884,82.55858291965312,1893000
2015-02-23,82.60492706298828,82.62807280289059,82.41980233883194,82.45065744035948,818200
2015-02-24,83.1525650024414,83.16027436102968,82.31178000080202,82.48919529344369,1180900
2015-02-25,83.2296142578125,83.26817866614529,83.02134408981352,83.1370490848129,595300
2015-02-26,82.73597717285156,83.19879144723112,82.72826193419445,83.10622623835408,865900
2015-02-27,83.02909851074219,83.05995358297065,82.71284431915616,82.92882393975214,2901700
2015-03-02,82.41104888916016,82.98276192864857,82.39559989358828,82.95957959382056,10270800
2015-03-03,82.23333740234375,82.51918795299221,82.20243352497138,82.38785089489362,1224400
2015-03-04,82.29515838623047,82.44967780899893,82.17927618704573,82.3801425951748,1871100
2015-03-05,82.34149932861328,82.47283638878957,82.1715309475324,82.31059545075203,2253200
2015-03-06,81.4994125366211,81.78526908315656,81.46078709691457,81.76981419182276,1734000
2015-03-09,81.87797546386719,81.87797546386719,81.70027959088075,81.81616769114898,1218100
2015-03-10,82.22563934326172,82.34924900261191,82.11747868096253,82.24108834031273,1309200
2015-03-11,82.37242126464844,82.44195058434488,82.14837252177108,82.1947254015687,945700
2015-03-12,82.44967651367188,82.71235068678158,82.31833942711702,82.67372525243125,916800
2015-03-13,82.32608795166016,82.61194455221721,82.27973505752689,82.36471929298129,846900
2015-03-16,82.61193084716797,82.74326795496722,82.47286629352342,82.6351072903897,639400
2015-03-17,82.78191375732422,82.8205392046728,82.68147462672452,82.79736275740062,768500
2015-03-18,83.7321548461914,83.80941750311466,82.76643057778229,83.01365575472249,1963600
2015-03-19,83.33815002441406,83.66263198902264,83.22998936954454,83.53901644384969,985600
2015-03-20,83.67806243896484,83.67806243896484,83.53127637949702,83.61626057438949,1194800
2015-03-23,83.78621673583984,83.82484805580229,83.59307192465135,83.75531875304412,795100
2015-03-24,84.04118347167969,84.04118347167969,83.72442899296382,83.79395830744552,584500
2015-03-25,83.67806243896484,84.08752852654912,83.67806243896484,84.04890309797855,1240200
2015-03-26,83.2068099975586,83.55447431000462,83.13728067165769,83.5467468645777,928300
2015-03-27,83.5313491821289,83.59315110056839,83.36910809438007,83.36910809438007,2492500
2015-03-30,83.52354431152344,83.62397749342088,83.41538368661482,83.56217563226737,2017700
2015-03-31,83.73987579345703,83.74760323741243,83.4540193102345,83.51582707325225,2137200
2015-04-01,84.1384506225586,84.23130634711224,83.98368124188885,83.99916113187992,2570100
2015-04-02,83.89855194091797,84.13844298321314,83.87533801188727,84.12296309462756,1126400
2015-04-06,84.00682830810547,84.37826862221813,83.95266054394773,84.30862098039047,1268500
2015-04-07,84.07650756835938,84.10746143149646,83.82114262536273,83.90626427302828,750700
2015-04-08,83.99913787841797,84.10747346297218,83.82889455873377,84.0919935772664,886400
2015-04-09,83.65863800048828,83.95269084005352,83.58125629574434,83.94495680227108,890600
2015-04-10,83.63540649414062,83.86755155956128,83.61992661413927,83.82112372724602,789700
2015-04-13,83.80564880371094,83.85981657541453,83.66635940449538,83.6818333804774,624800
2015-04-14,84.05333709716797,84.32417615981677,83.98368939314469,84.19262660136575,825400
2015-04-15,84.09974670410156,84.23129623399038,84.0610528876178,84.18486837728786,566400
2015-04-16,84.16165161132812,84.26998720921301,83.90628660037918,84.14617172371754,903300
2015-04-17,84.33185577392578,84.44019132148124,84.03779708440847,84.0919648581862,1945700
2015-04-20,84.17707061767578,84.31635999596239,84.0764750292968,84.29314608355519,878100
2015-04-21,83.99913787841797,84.13068738768428,83.96044406800007,84.1152075019785,811000
2015-04-22,83.51158905029297,83.9449371221869,83.49611507451016,83.9449371221869,725100
